DATE,AD_CLIENT_ID,AD_REQUESTS,MATCHED_AD_REQUESTS,AD_REQUESTS_COVERAGE,INDIVIDUAL_AD_IMPRESSIONS,CLICKS,CLICKS_SPAM_RATIO,MATCHED_AD_REQUESTS_CTR,COST_PER_CLICK (USD),EARNINGS (USD),AD_REQUESTS_RPM (USD)
2014-04-08,partner-ebay-uk-vip-01,26930180,25310156,0.9398,115559005,49817,0.0333,0.002,0.30,15126.79,0.56
2014-05-11,partner-ebay-uk-vip-01,13621767,13023797,0.9561,60435676,24431,0.0309,0.0019,0.34,8393.61,0.62
2014-05-05,partner-ebay-uk-vip-01,27018876,25715679,0.9518,118814958,47197,0.0311,0.0018,0.35,16457.30,0.61
2014-04-01,partner-ebay-uk-vip-01,26041760,24509579,0.9412,112231233,44199,0.0357,0.0018,0.30,13069.97,0.50
2014-03-23,partner-ebay-uk-vip-01,36169482,34018608,0.9405,154219719,57214,0.0353,0.0017,0.27,15485.55,0.43
2014-06-04,partner-ebay-uk-vip-01,28316959,27178909,0.9598,126764704,51931,0.0339,0.0019,0.39,20240.02,0.71
2014-06-02,partner-ebay-uk-vip-01,28287483,27113218,0.9585,126300283,49678,0.0348,0.0018,0.39,19406.62,0.69
2014-05-18,partner-ebay-uk-vip-01,11446472,11004108,0.9614,51684896,21218,0.0311,0.0019,0.40,8429.14,0.74
2014-03-25,partner-ebay-uk-vip-01,30103942,28182974,0.9362,127392369,49789,0.039,0.0018,0.28,14048.99,0.47
2014-06-05,partner-ebay-uk-vip-01,24959832,23935713,0.959,111700070,42582,0.0333,0.0018,0.40,17008.27,0.68
2014-05-24,partner-ebay-uk-vip-01,16633154,15920730,0.9572,75287001,31198,0.0286,0.002,0.42,12963.99,0.78
2014-04-27,partner-ebay-uk-vip-01,35983338,33761006,0.9382,153609406,56883,0.0331,0.0017,0.30,17162.40,0.48
2014-05-06,partner-ebay-uk-vip-01,22874729,21894484,0.9571,101698395,41471,0.0344,0.0019,0.37,15501.89,0.68
2014-05-20,partner-ebay-uk-vip-01,11018680,10587869,0.9609,49740728,20439,0.0358,0.0019,0.41,8468.90,0.77
2014-05-10,partner-ebay-uk-vip-01,11392945,10897137,0.9565,50606918,20379,0.0286,0.0019,0.34,7019.00,0.62
2014-05-21,partner-ebay-uk-vip-01,10342043,9904164,0.9577,46464909,18843,0.0291,0.0019,0.41,7799.35,0.75
2014-04-20,partner-ebay-uk-vip-01,29746511,27831761,0.9356,126168810,41165,0.0327,0.0015,0.31,12907.61,0.43
2014-04-07,partner-ebay-uk-vip-01,29845229,28063566,0.9403,128015568,55857,0.0351,0.002,0.30,16556.88,0.55
2014-03-30,partner-ebay-uk-vip-01,28813271,27044199,0.9386,123260281,47145,0.0333,0.0017,0.29,13436.40,0.47
2014-06-01,partner-ebay-uk-vip-01,28741029,27559357,0.9589,128543874,49307,0.0316,0.0018,0.38,18666.38,0.65
2014-03-18,partner-ebay-us,1681839,1573412,0.9355,9939374,11742,0.0385,0.0075,0.28,3342.79,1.99
2014-03-28,partner-ebay-us,1658361,1528917,0.9219,9515476,12176,0.0397,0.008,0.26,3169.52,1.91
2014-03-15,partner-ebay-us,1649882,1554699,0.9423,9868713,12051,0.031,0.0078,0.28,3350.79,2.03
2014-03-31,partner-ebay-us,1759681,1621235,0.9213,10123919,12614,0.0317,0.0078,0.25,3215.31,1.83
2014-06-09,partner-ebay-us,2154630,2029355,0.9419,12876387,14880,0.0294,0.0073,0.33,4945.17,2.30
2014-04-08,partner-ebay-us,1650660,1520185,0.921,9477320,11577,0.0321,0.0076,0.30,3484.15,2.11
2014-05-18,partner-ebay-us,1955203,1838247,0.9402,11613613,14473,0.0274,0.0079,0.30,4385.87,2.24
2014-04-16,partner-ebay-us,1580196,1463754,0.9263,9115942,11158,0.033,0.0076,0.31,3495.95,2.21
2014-05-27,partner-ebay-us,2288587,2156794,0.9424,13665351,16887,0.0281,0.0078,0.34,5716.98,2.50
2014-06-07,partner-ebay-us,1884590,1772836,0.9407,11245321,12511,0.0312,0.0071,0.31,3830.78,2.03
2014-05-11,partner-ebay-us,1652064,1545569,0.9355,9672697,11295,0.036,0.0073,0.32,3558.66,2.15
2014-04-14,partner-ebay-us,1669826,1548981,0.9276,9656977,11896,0.0366,0.0077,0.30,3548.34,2.12
2014-04-07,partner-ebay-us,1728277,1593914,0.9223,9938084,12430,0.0317,0.0078,0.29,3583.87,2.07
2014-03-17,partner-ebay-us,1764651,1657738,0.9394,10490709,12519,0.0348,0.0076,0.28,3482.61,1.97
2014-04-17,partner-ebay-us,1539956,1421609,0.9231,8838449,10590,0.0269,0.0074,0.31,3308.87,2.15
2014-04-01,partner-ebay-us,1641472,1514158,0.9224,9463847,11818,0.0346,0.0078,0.26,3094.22,1.89
2014-05-25,partner-ebay-us,2189779,2055718,0.9388,12965813,16981,0.0258,0.0083,0.32,5366.71,2.45
2014-04-29,partner-ebay-us,1658710,1542665,0.93,9677932,12227,0.0382,0.0079,0.30,3689.43,2.22
2014-05-13,partner-ebay-us,1725195,1614105,0.9356,10139898,11560,0.0323,0.0072,0.34,3958.68,2.29
2014-05-12,partner-ebay-us,1703313,1594653,0.9362,10004332,11794,0.0281,0.0074,0.32,3811.28,2.24
2014-04-30,partner-ebay-us,1620742,1518091,0.9367,9577056,12206,0.0278,0.008,0.31,3789.24,2.34
2014-04-26,partner-ebay-us,1555398,1447947,0.9309,9071567,11652,0.0412,0.008,0.29,3373.68,2.17
2014-04-27,partner-ebay-us,1735954,1616908,0.9314,10127702,13114,0.0347,0.0081,0.28,3702.15,2.13
2014-05-26,partner-ebay-us,2354245,2217026,0.9417,14032557,17785,0.0318,0.008,0.33,5824.50,2.47
2014-05-10,partner-ebay-us,1592733,1490913,0.9361,9344151,11016,0.0331,0.0074,0.31,3457.77,2.17
2014-04-02,partner-ebay-us,1630659,1507523,0.9245,9426132,11625,0.0339,0.0077,0.27,3159.54,1.94
2014-03-16,partner-ebay-us,1860043,1755840,0.944,11154925,14036,0.037,0.008,0.28,3895.15,2.09
2014-05-19,partner-ebay-us,2165416,2038433,0.9414,12903732,15696,0.0322,0.0077,0.33,5105.71,2.36
2014-05-09,partner-ebay-us,1583279,1483287,0.9368,9326087,10882,0.0287,0.0073,0.32,3523.73,2.23
2014-06-08,partner-ebay-us,2054860,1935667,0.942,12280412,14280,0.0373,0.0074,0.32,4565.23,2.22
2014-04-15,partner-ebay-us,1661182,1540416,0.9273,9600938,11917,0.0328,0.0077,0.31,3704.51,2.23
2014-04-28,partner-ebay-us,1714115,1592979,0.9293,9967961,12713,0.0317,0.008,0.30,3852.92,2.25
2014-05-24,partner-ebay-us,2115031,1986966,0.9395,12559576,16983,0.0296,0.0085,0.33,5611.14,2.65
2014-03-30,partner-ebay-us,1812323,1675881,0.9247,10504198,13963,0.0332,0.0083,0.24,3334.38,1.84
2014-04-13,partner-ebay-us,1643784,1522828,0.9264,9482453,12012,0.032,0.0079,0.29,3445.63,2.10
2014-05-28,partner-ebay-us,2270604,2139825,0.9424,13578751,16344,0.0323,0.0076,0.34,5562.80,2.45
2014-03-29,partner-ebay-us,1714985,1592148,0.9284,10022894,13097,0.0354,0.0082,0.25,3231.33,1.88
2014-06-05,partner-ebay-us,2126843,2003230,0.9419,12700836,14469,0.0311,0.0072,0.34,4927.58,2.32
2014-04-04,partner-ebay-us,1577390,1456516,0.9234,9087667,10850,0.034,0.0074,0.29,3152.89,2.00
2014-05-03,partner-ebay-us,1525910,1425434,0.9342,8947586,10941,0.0317,0.0077,0.30,3291.36,2.16
2014-04-24,partner-ebay-us,1607257,1490383,0.9273,9297571,11267,0.034,0.0076,0.31,3535.79,2.20
2014-04-11,partner-ebay-us,1462962,1349518,0.9225,8371702,9869,0.0346,0.0073,0.31,3058.39,2.09
2014-06-01,partner-ebay-us,2220503,2089245,0.9409,13235580,15792,0.0367,0.0076,0.30,4807.77,2.17
2014-05-20,partner-ebay-us,2167813,2038728,0.9405,12875030,15240,0.0279,0.0075,0.34,5149.53,2.38
2014-05-06,partner-ebay-us,1559856,1466657,0.9403,9259441,11184,0.0319,0.0076,0.34,3749.49,2.40
2014-05-17,partner-ebay-us,1703104,1599023,0.9389,10103808,12550,0.0326,0.0078,0.31,3884.61,2.28
2014-03-24,partner-ebay-us,1753241,1622200,0.9253,10155010,12666,0.0263,0.0078,0.25,3214.90,1.83
2014-05-22,partner-ebay-us,2221658,2082015,0.9371,13120711,16580,0.0235,0.008,0.34,5627.71,2.53
2014-03-25,partner-ebay-us,1721161,1594800,0.9266,9997203,12344,0.0325,0.0077,0.25,3147.35,1.83
2014-03-20,partner-ebay-us,1648988,1542514,0.9354,9736409,11156,0.0465,0.0072,0.28,3167.98,1.92
2014-05-31,partner-ebay-us,2055072,1933172,0.9407,12266355,14696,0.0325,0.0076,0.31,4561.06,2.22
2014-05-02,partner-ebay-us,1470602,1376582,0.9361,8661535,10412,0.0314,0.0076,0.32,3304.15,2.25
2014-04-19,partner-ebay-us,1458893,1350094,0.9254,8413087,10130,0.0323,0.0075,0.30,3041.70,2.08
2014-05-07,partner-ebay-us,1570927,1477498,0.9405,9326420,10971,0.0326,0.0074,0.33,3632.96,2.31
2014-03-26,partner-ebay-us,1790172,1653514,0.9237,10341242,12255,0.0288,0.0074,0.26,3195.56,1.79
2014-03-23,partner-ebay-us,1815715,1682798,0.9268,10563451,13435,0.0352,0.008,0.24,3162.13,1.74
2014-05-04,partner-ebay-us,1643746,1537096,0.9351,9672819,12580,0.0359,0.0082,0.30,3730.92,2.27
2014-04-10,partner-ebay-us,1972414,1737073,0.8807,10317061,10981,0.0323,0.0063,0.32,3493.10,1.77
2014-03-22,partner-ebay-us,1638949,1518435,0.9265,9542190,12340,0.0401,0.0081,0.24,3018.54,1.84
2014-06-03,partner-ebay-us,2231659,2104836,0.9432,13338293,14912,0.0304,0.0071,0.34,5132.71,2.30
2014-04-22,partner-ebay-us,1631213,1509342,0.9253,9390457,11646,0.0292,0.0077,0.31,3644.21,2.23
2014-04-05,partner-ebay-us,1610196,1491325,0.9262,9314493,11941,0.0365,0.008,0.27,3283.75,2.04
2014-05-21,partner-ebay-us,2210350,2072923,0.9378,13046641,15663,0.0244,0.0076,0.34,5298.23,2.40
2014-04-23,partner-ebay-us,1604528,1488240,0.9275,9291159,11452,0.0358,0.0077,0.31,3526.75,2.20
2014-04-20,partner-ebay-us,1500916,1384214,0.9222,8581162,10202,0.0304,0.0074,0.30,3037.66,2.02
2014-06-02,partner-ebay-us,2271082,2140928,0.9427,13580895,15443,0.0292,0.0072,0.34,5276.67,2.32
2014-06-04,partner-ebay-us,2205555,2079628,0.9429,13185442,15089,0.0312,0.0073,0.34,5059.98,2.29
2014-03-21,partner-ebay-us,1538868,1425716,0.9265,8940106,10860,0.033,0.0076,0.27,2898.53,1.88
2014-05-05,partner-ebay-us,1597863,1500617,0.9391,9466040,11575,0.0342,0.0077,0.32,3692.79,2.31
2014-05-15,partner-ebay-us,1655540,1551458,0.9371,9736895,11035,0.0282,0.0071,0.33,3632.21,2.19
2014-06-11,partner-ebay-us,1765178,1662130,0.9416,10530617,11491,0.0327,0.0069,0.34,3894.71,2.21
2014-04-21,partner-ebay-us,1643939,1516251,0.9223,9415385,11740,0.0294,0.0077,0.30,3573.48,2.17
2014-05-16,partner-ebay-us,1614633,1511774,0.9363,9516157,10947,0.0289,0.0072,0.33,3568.64,2.21
2014-05-29,partner-ebay-us,2196071,2068469,0.9419,13097091,15225,0.0323,0.0074,0.33,5058.26,2.30
2014-04-18,partner-ebay-us,1493462,1378968,0.9233,8571213,10584,0.0345,0.0077,0.33,3448.89,2.31
2014-04-25,partner-ebay-us,1516599,1405853,0.927,8788549,10822,0.0351,0.0077,0.32,3451.13,2.28
2014-04-12,partner-ebay-us,1472345,1361402,0.9246,8456764,10652,0.0352,0.0078,0.29,3138.59,2.13
2014-03-19,partner-ebay-us,1662074,1554847,0.9355,9825768,11541,0.047,0.0074,0.28,3279.98,1.97
2014-05-01,partner-ebay-us,1525380,1428465,0.9365,9009611,11134,0.0329,0.0078,0.32,3614.66,2.37
2014-05-08,partner-ebay-us,1665741,1556318,0.9343,9741977,11221,0.0333,0.0072,0.35,3952.29,2.37
2014-06-10,partner-ebay-us,1986931,1870930,0.9416,11866783,13055,0.031,0.007,0.35,4613.49,2.32
2014-05-14,partner-ebay-us,1699430,1591085,0.9362,10006108,11362,0.035,0.0071,0.35,3951.24,2.33
2014-04-06,partner-ebay-us,1731149,1599098,0.9237,9979555,12740,0.0331,0.008,0.26,3369.87,1.95
2014-04-03,partner-ebay-us,1763835,1622735,0.92,10084769,11785,0.0316,0.0073,0.28,3332.94,1.89
2014-03-27,partner-ebay-us,2452558,2260040,0.9215,14030982,13738,0.0281,0.0061,0.27,3713.14,1.51
2014-06-06,partner-ebay-us,1874951,1761817,0.9397,11151801,12242,0.0255,0.0069,0.35,4310.09,2.30
2014-04-09,partner-ebay-us,2056047,1817190,0.8838,10533572,11305,0.0314,0.0062,0.30,3409.65,1.66
2014-05-30,partner-ebay-us,2036374,1913225,0.9395,12098070,13790,0.0319,0.0072,0.33,4523.72,2.22
2014-05-23,partner-ebay-us,2128021,1993983,0.937,12587563,15570,0.027,0.0078,0.34,5225.45,2.46
2014-05-11,partner-ebay-us-02,15849760,15657576,0.9879,106717537,88471,0.0328,0.0057,0.29,25427.42,1.60
2014-03-22,partner-ebay-us-02,20474935,20254827,0.9892,138461173,137427,0.0364,0.0068,0.25,34346.50,1.68
2014-05-29,partner-ebay-us-02,15782328,15564568,0.9862,105793847,90057,0.0323,0.0058,0.31,27488.98,1.74
2014-06-04,partner-ebay-us-02,15632220,15431482,0.9872,105091751,90979,0.0314,0.0059,0.30,27262.55,1.74
2014-03-21,partner-ebay-us-02,19659096,19425594,0.9881,132713058,123568,0.0364,0.0064,0.26,31939.52,1.62
2014-05-01,partner-ebay-us-02,16331022,16133246,0.9879,110037983,93195,0.0341,0.0058,0.29,27288.11,1.67
2014-04-17,partner-ebay-us-02,17860947,17640124,0.9876,120098251,101476,0.0301,0.0058,0.29,29482.60,1.65
2014-03-28,partner-ebay-us-02,19979326,19746429,0.9883,134785700,121565,0.0314,0.0062,0.26,31921.25,1.60
2014-05-05,partner-ebay-us-02,17142209,16928120,0.9875,115110411,96918,0.0297,0.0057,0.29,28533.69,1.66
2014-04-28,partner-ebay-us-02,19155879,18923582,0.9879,128985281,112146,0.0313,0.0059,0.28,31696.89,1.65
2014-04-25,partner-ebay-us-02,17520412,17303695,0.9876,117933040,97842,0.0311,0.0057,0.30,29256.34,1.67
2014-05-28,partner-ebay-us-02,16256835,16034986,0.9864,109072091,95610,0.0312,0.006,0.30,28574.00,1.76
2014-06-09,partner-ebay-us-02,16102047,15876958,0.986,108081879,96922,0.0287,0.0061,0.30,29281.09,1.82
2014-03-24,partner-ebay-us-02,22089286,21842339,0.9888,149117972,145755,0.0326,0.0067,0.26,37174.72,1.68
2014-06-02,partner-ebay-us-02,16028456,15819113,0.9869,107661356,93850,0.0316,0.0059,0.31,29045.85,1.81
2014-04-22,partner-ebay-us-02,19473953,19243074,0.9881,131206783,112614,0.0322,0.0059,0.29,32935.11,1.69
2014-03-16,partner-ebay-us-02,21892170,21649785,0.9889,148170266,139702,0.0357,0.0065,0.25,35053.26,1.60
2014-03-23,partner-ebay-us-02,22671808,22436795,0.9896,153437385,151153,0.0354,0.0067,0.24,36677.36,1.62
2014-06-03,partner-ebay-us-02,15848720,15642401,0.987,106443467,91496,0.0332,0.0058,0.30,27774.33,1.75
2014-05-08,partner-ebay-us-02,16014937,15811497,0.9873,107592241,89550,0.0316,0.0057,0.30,26698.98,1.67
2014-03-31,partner-ebay-us-02,20725556,20466233,0.9875,139413407,125743,0.0279,0.0061,0.26,33168.86,1.60
2014-03-15,partner-ebay-us-02,19729439,19506653,0.9887,133524163,124157,0.0356,0.0064,0.25,31442.61,1.59
2014-04-23,partner-ebay-us-02,18839216,18616463,0.9882,126988341,107316,0.0327,0.0058,0.29,31452.90,1.67
2014-05-25,partner-ebay-us-02,7227901,7148429,0.989,48922675,49544,0.0278,0.0069,0.32,15702.76,2.17
2014-06-11,partner-ebay-us-02,15168581,14950020,0.9856,101669612,86781,0.0285,0.0058,0.30,25895.58,1.71
2014-05-04,partner-ebay-us-02,17362008,17155121,0.9881,116803561,100057,0.0331,0.0058,0.28,28441.74,1.64
2014-03-18,partner-ebay-us-02,20673431,20437939,0.9886,139832126,134762,0.0342,0.0066,0.26,34519.51,1.67
2014-06-07,partner-ebay-us-02,13415071,13224134,0.9858,90006972,79576,0.0329,0.006,0.29,23258.75,1.73
2014-03-27,partner-ebay-us-02,20977760,20733922,0.9884,141489207,129530,0.0312,0.0062,0.26,33659.57,1.60
2014-05-31,partner-ebay-us-02,14110773,13923554,0.9867,94743840,83928,0.0311,0.006,0.29,24366.41,1.73
2014-06-05,partner-ebay-us-02,15020358,14818096,0.9865,100944924,88510,0.0289,0.006,0.30,26671.21,1.78
2014-06-10,partner-ebay-us-02,15721646,15502793,0.9861,105526658,90789,0.0306,0.0059,0.30,27160.02,1.73
2014-03-20,partner-ebay-us-02,19928481,19688005,0.9879,134607464,129243,0.035,0.0066,0.26,33808.10,1.70
2014-04-26,partner-ebay-us-02,17296833,17089434,0.988,116508122,100567,0.0321,0.0059,0.29,28734.65,1.66
2014-04-16,partner-ebay-us-02,18726174,18497156,0.9878,125995670,108300,0.0337,0.0059,0.29,31444.39,1.68
2014-03-25,partner-ebay-us-02,22014657,21771205,0.9889,148689445,144111,0.0341,0.0066,0.25,36622.34,1.66
2014-03-17,partner-ebay-us-02,21321985,21071226,0.9882,144050905,137353,0.0343,0.0065,0.26,35379.18,1.66
2014-04-30,partner-ebay-us-02,17310565,17099247,0.9878,116555239,100392,0.0277,0.0059,0.28,28516.23,1.65
2014-06-06,partner-ebay-us-02,13886840,13674894,0.9847,93016872,79570,0.0284,0.0058,0.30,24197.91,1.74
2014-05-27,partner-ebay-us-02,16777684,16540846,0.9859,112509959,99009,0.0322,0.006,0.30,29728.42,1.77
2014-03-29,partner-ebay-us-02,20885344,20645462,0.9885,140911992,132065,0.0337,0.0064,0.25,33357.00,1.60
2014-05-02,partner-ebay-us-02,15746040,15548314,0.9874,105919981,87557,0.032,0.0056,0.29,25676.13,1.63
2014-04-19,partner-ebay-us-02,16749784,16554311,0.9883,112898593,98165,0.036,0.0059,0.28,27824.42,1.66
2014-06-08,partner-ebay-us-02,15118021,14911355,0.9863,101513944,91390,0.0359,0.0061,0.29,26743.75,1.77
2014-05-30,partner-ebay-us-02,14434537,14235397,0.9862,96795580,81489,0.0309,0.0057,0.31,25208.40,1.75
2014-05-07,partner-ebay-us-02,16718727,16493157,0.9865,112148103,92845,0.0321,0.0056,0.29,27345.60,1.64
2014-05-09,partner-ebay-us-02,15115450,14929621,0.9877,101830304,85003,0.0295,0.0057,0.30,25630.47,1.70
2014-05-18,partner-ebay-us-02,15958801,15771147,0.9882,107448654,93140,0.0347,0.0059,0.30,27600.74,1.73
2014-04-18,partner-ebay-us-02,17654984,17443508,0.988,118861608,101342,0.0334,0.0058,0.29,29539.69,1.67
2014-04-15,partner-ebay-us-02,19772715,19535502,0.988,133149813,116036,0.0316,0.0059,0.29,33618.25,1.70
2014-03-26,partner-ebay-us-02,21320484,21079866,0.9887,143839621,133655,0.0298,0.0063,0.26,34088.65,1.60
2014-05-03,partner-ebay-us-02,15988662,15791744,0.9877,107524742,90140,0.0341,0.0057,0.28,25627.60,1.60
2014-03-19,partner-ebay-us-02,20602841,20328390,0.9867,138977349,131883,0.0315,0.0065,0.26,34076.41,1.65
2014-05-26,partner-ebay-us-02,16579783,16352691,0.9863,111267894,98149,0.0344,0.006,0.30,29383.72,1.77
2014-03-30,partner-ebay-us-02,21732070,21481631,0.9885,146494953,136029,0.0337,0.0063,0.25,34653.82,1.59
2014-04-21,partner-ebay-us-02,19398658,19165954,0.988,130656672,112358,0.0292,0.0059,0.29,32788.05,1.69
2014-06-01,partner-ebay-us-02,15405746,15206104,0.987,103493919,90234,0.0365,0.0059,0.29,26520.23,1.72
2014-04-29,partner-ebay-us-02,18763792,18539079,0.988,126467346,110179,0.0318,0.0059,0.29,31434.75,1.68
2014-04-27,partner-ebay-us-02,19327847,19103640,0.9884,130244607,113822,0.0355,0.006,0.28,31329.53,1.62
2014-05-10,partner-ebay-us-02,15096042,14908506,0.9876,101583585,87166,0.0335,0.0058,0.29,25087.56,1.66
2014-04-24,partner-ebay-us-02,18364267,18143017,0.988,123737768,102070,0.0314,0.0056,0.29,29822.43,1.62
2014-05-06,partner-ebay-us-02,16965089,16732785,0.9863,113719729,94187,0.0315,0.0056,0.30,27906.50,1.64
2014-04-20,partner-ebay-us-02,17622493,17419697,0.9885,118793165,101111,0.0331,0.0058,0.29,29121.59,1.65
2014-05-19,partner-ebay-us-02,16209501,16011307,0.9878,109065668,94404,0.0317,0.0059,0.30,28778.63,1.78
2014-04-05,partner-ebay-us-02,20291050,20058981,0.9886,136705627,128279,0.0358,0.0064,0.27,34672.30,1.71
2014-04-08,partner-ebay-us-02,20716568,20470412,0.9881,139491240,124383,0.0316,0.0061,0.29,35790.07,1.73
2014-04-11,partner-ebay-us-02,17767157,17549659,0.9878,119449233,98380,0.0311,0.0056,0.29,28550.81,1.61
2014-04-01,partner-ebay-us-02,20157895,19915631,0.988,135785717,123196,0.0325,0.0062,0.27,33228.37,1.65
2014-05-24,partner-ebay-us-02,4834282,4787857,0.9904,32874667,36755,0.0281,0.0077,0.34,12550.99,2.60
2014-04-12,partner-ebay-us-02,17644557,17431954,0.988,118701273,100310,0.0349,0.0058,0.28,28253.00,1.60
2014-05-14,partner-ebay-us-02,16292861,16089783,0.9875,109575663,92991,0.0344,0.0058,0.30,28190.62,1.73
2014-04-07,partner-ebay-us-02,21626894,21372578,0.9882,145565484,132512,0.0334,0.0062,0.28,37596.30,1.74
2014-04-09,partner-ebay-us-02,19622358,19386512,0.988,132015685,110558,0.0272,0.0057,0.29,32076.53,1.63
2014-04-03,partner-ebay-us-02,20449327,20206853,0.9881,137729258,122852,0.0315,0.0061,0.28,33974.71,1.66
2014-05-15,partner-ebay-us-02,15963974,15757291,0.9871,107314922,90870,0.0306,0.0058,0.30,27567.18,1.73
2014-05-17,partner-ebay-us-02,14574535,14404461,0.9883,98195114,85842,0.0312,0.006,0.29,24948.30,1.71
2014-05-16,partner-ebay-us-02,15142622,14956108,0.9877,101866561,86272,0.0291,0.0058,0.31,26527.55,1.75
2014-04-04,partner-ebay-us-02,19917525,19681356,0.9881,134142530,119322,0.0319,0.0061,0.28,33353.54,1.67
2014-04-02,partner-ebay-us-02,20429800,20191254,0.9883,137685309,122181,0.0314,0.0061,0.27,32575.30,1.59
2014-05-20,partner-ebay-us-02,16002909,15805068,0.9876,107672466,90950,0.0304,0.0058,0.30,27676.53,1.73
2014-04-13,partner-ebay-us-02,20050057,19819436,0.9885,135071749,115346,0.0302,0.0058,0.28,32083.06,1.60
2014-05-21,partner-ebay-us-02,10933679,10793007,0.9871,73590197,64712,0.027,0.006,0.32,20730.07,1.90
2014-04-14,partner-ebay-us-02,20072336,19833364,0.9881,135090591,116325,0.0343,0.0059,0.29,33291.61,1.66
2014-05-12,partner-ebay-us-02,16814018,16607016,0.9877,113159497,95223,0.0306,0.0057,0.30,28705.83,1.71
2014-05-13,partner-ebay-us-02,16623559,16419318,0.9877,111855734,95742,0.0321,0.0058,0.30,28831.74,1.73
2014-05-22,partner-ebay-us-02,5188901,5132144,0.9891,35228467,38177,0.0258,0.0074,0.36,13638.30,2.63
2014-05-23,partner-ebay-us-02,4964046,4912815,0.9897,33708597,35859,0.0268,0.0073,0.35,12595.51,2.54
2014-04-10,partner-ebay-us-02,18987374,18752842,0.9876,127696501,104575,0.0287,0.0056,0.29,30224.83,1.59
2014-04-06,partner-ebay-us-02,21779570,21536561,0.9888,146765198,134057,0.0304,0.0062,0.27,36530.71,1.68
2014-04-02,partner-ebay-us-03,39113468,38415036,0.9821,257448943,128426,0.0308,0.0033,0.41,52019.03,1.33
2014-06-05,partner-ebay-us-03,31676972,31047464,0.9801,208240057,103877,0.0286,0.0033,0.48,50347.96,1.59
2014-06-10,partner-ebay-us-03,32518304,31860377,0.9798,213625996,105062,0.0267,0.0033,0.48,50126.01,1.54
2014-05-22,partner-ebay-us-03,1374300,1357367,0.9877,9231196,5679,0.0299,0.0042,0.51,2884.88,2.10
2014-03-24,partner-ebay-us-03,41930585,41192948,0.9824,276438460,147975,0.0279,0.0036,0.39,58138.27,1.39
2014-03-30,partner-ebay-us-03,43285261,42469845,0.9812,284367127,149856,0.0288,0.0035,0.37,55597.98,1.28
2014-03-20,partner-ebay-us-03,38558343,37931825,0.9838,254912292,132159,0.0326,0.0035,0.39,51827.27,1.34
2014-04-25,partner-ebay-us-03,34560703,33953449,0.9824,228039586,110234,0.0288,0.0032,0.46,51024.84,1.48
2014-05-26,partner-ebay-us-03,53273639,52290843,0.9816,352183243,196394,0.0316,0.0038,0.48,95195.29,1.79
2014-05-06,partner-ebay-us-03,34594699,33961770,0.9817,227579635,108547,0.0283,0.0032,0.45,49251.85,1.42
2014-05-28,partner-ebay-us-03,34584324,33906880,0.9804,227187279,116228,0.0299,0.0034,0.48,55256.73,1.60
2014-05-02,partner-ebay-us-03,32922207,32311871,0.9815,216677225,101533,0.0306,0.0031,0.46,46574.45,1.41
2014-03-19,partner-ebay-us-03,39401966,38757181,0.9836,260340685,129817,0.0318,0.0033,0.39,50644.35,1.29
2014-06-01,partner-ebay-us-03,33695339,33025394,0.9801,221146676,110821,0.0325,0.0034,0.46,50955.60,1.51
2014-04-20,partner-ebay-us-03,35244922,34641538,0.9829,232689152,113770,0.0299,0.0033,0.44,50254.75,1.43
2014-04-09,partner-ebay-us-03,36699844,36021999,0.9815,240991137,116339,0.0262,0.0032,0.44,51173.98,1.39
2014-05-16,partner-ebay-us-03,32130076,31539213,0.9816,211424485,100550,0.0272,0.0032,0.48,47794.98,1.49
2014-06-06,partner-ebay-us-03,29542721,28923310,0.979,193731230,96312,0.0256,0.0033,0.49,47039.75,1.59
2014-03-15,partner-ebay-us-03,38872953,38266050,0.9844,257616641,131025,0.0325,0.0034,0.39,51118.45,1.32
2014-04-06,partner-ebay-us-03,41866512,41112774,0.982,275182987,143662,0.0297,0.0035,0.41,58564.06,1.40
2014-04-11,partner-ebay-us-03,33818314,33193532,0.9815,222053087,104292,0.0304,0.0031,0.45,46865.13,1.39
2014-03-23,partner-ebay-us-03,44912995,44155525,0.9831,296786095,162562,0.0343,0.0037,0.37,60798.65,1.35
2014-06-11,partner-ebay-us-03,31530136,30872991,0.9792,206715029,100744,0.0264,0.0033,0.48,48425.06,1.54
2014-05-04,partner-ebay-us-03,36656431,35996450,0.982,241184696,117342,0.0314,0.0033,0.43,50693.77,1.38
2014-06-03,partner-ebay-us-03,33355957,32705842,0.9805,218963331,107697,0.0305,0.0033,0.49,52253.98,1.57
